elapsed_hours,J2,C8,datetime
1.00277777778,0.634645013686,1.11625458805,2017-09-18 23:00:11
1.00555555556,0.634366022919,1.1154787835,2017-09-18 23:00:21
1.00833333333,0.634087226036,1.11470369773,2017-09-18 23:00:31
1.01111111111,0.633808622857,1.11392932989,2017-09-18 23:00:41
1.01388888889,0.633530213203,1.11315567913,2017-09-18 23:00:51
1.01666666667,0.633251996894,1.11238274462,2017-09-18 23:01:01
1.01944444444,0.632973973751,1.11161052552,2017-09-18 23:01:11
1.02222222222,0.632696143596,1.11083902099,2017-09-18 23:01:21
1.025,0.632418506251,1.11006823021,2017-09-18 23:01:31
1.02777777778,0.632141061536,1.10929815233,2017-09-18 23:01:41
1.03055555556,0.631863809274,1.10852878653,2017-09-18 23:01:51
1.03333333333,0.631586749286,1.10776013198,2017-09-18 23:02:01
1.03611111111,0.631309881395,1.10699218785,2017-09-18 23:02:11
1.03888888889,0.631033205424,1.10622495332,2017-09-18 23:02:21
1.04166666667,0.630756721194,1.10545842755,2017-09-18 23:02:31
1.04444444444,0.63048042853,1.10469260974,2017-09-18 23:02:41
1.04722222222,0.630204327254,1.10392749904,2017-09-18 23:02:51
1.05,0.629928417189,1.10316309465,2017-09-18 23:03:01
1.05277777778,0.629652698159,1.10239939574,2017-09-18 23:03:11
1.05555555556,0.629377169988,1.10163640149,2017-09-18 23:03:21
1.05833333333,0.629101832499,1.10087411108,2017-09-18 23:03:31
1.06111111111,0.628826685516,1.1001125237,2017-09-18 23:03:41
1.06388888889,0.628551728865,1.09935163853,2017-09-18 23:03:51
1.06666666667,0.628276962369,1.09859145088,2017-09-18 23:04:01
1.06944444444,0.628002385856,1.0978319456,2017-09-18 23:04:11
1.07222222222,0.627727999155,1.09707311484,2017-09-18 23:04:21
1.075,0.6274538021,1.09631495997,2017-09-18 23:04:31
1.07777777778,0.627179794518,1.09555748543,2017-09-18 23:04:41
1.08055555556,0.626905976242,1.09480069472,2017-09-18 23:04:51
1.08333333333,0.626632347099,1.09404459035,2017-09-18 23:05:01
1.08611111111,0.626358906917,1.09328917409,2017-09-18 23:05:11
1.08888888889,0.626085655524,1.09253444711,2017-09-18 23:05:21
1.09166666667,0.625812592749,1.09178041013,2017-09-18 23:05:31
1.09444444444,0.625539718418,1.09102706354,2017-09-18 23:05:41
1.09722222222,0.625267032359,1.09027440744,2017-09-18 23:05:51
1.1,0.624994534398,1.08952244173,2017-09-18 23:06:01
1.10277777778,0.624722224365,1.08877116615,2017-09-18 23:06:11
1.10555555556,0.624450102086,1.08802058031,2017-09-18 23:06:21
1.10833333333,0.624178167388,1.08727068375,2017-09-18 23:06:31
1.11111111111,0.6239064201,1.08652147592,2017-09-18 23:06:41
1.11388888889,0.623634860049,1.0857729562,2017-09-18 23:06:51
1.11666666667,0.623363487064,1.08502512394,2017-09-18 23:07:01
1.11944444444,0.623092300972,1.08427797848,2017-09-18 23:07:11
1.12222222222,0.622821301603,1.0835315191,2017-09-18 23:07:21
1.125,0.622550488783,1.08278574507,2017-09-18 23:07:31
1.12777777778,0.622279862343,1.08204065567,2017-09-18 23:07:41
1.13055555556,0.622009422111,1.08129625013,2017-09-18 23:07:51
1.13333333333,0.621739167916,1.08055252769,2017-09-18 23:08:01
1.13611111111,0.621469099588,1.0798094876,2017-09-18 23:08:11
1.13888888889,0.621199216956,1.07906712909,2017-09-18 23:08:21
